Editing effect,Group
0.63694,All SNPs
0.63694,All SNPs
0.63694,All SNPs
0.63694,All SNPs
0.63694,All SNPs
0.63694,All SNPs
0.63694,All SNPs
0.63694,All SNPs
0.63694,All SNPs
0.63694,All SNPs
0.63694,All SNPs
0.63694,All SNPs
0.63694,All SNPs
0.63694,All SNPs
0.63694,All SNPs
0.63694,All SNPs
0.63694,All SNPs
0.63694,All SNPs
0.63694,All SNPs
0.63694,All SNPs
0.63694,All SNPs
0.63694,All SNPs
0.023887,All SNPs
0.80587,All SNPs
0.80587,All SNPs
0.80587,All SNPs
0.80587,All SNPs
0.80587,All SNPs
0.80587,All SNPs
0.80587,All SNPs
0.80587,All SNPs
0.80587,All SNPs
0.80587,All SNPs
0.80587,All SNPs
0.80587,All SNPs
0.95833,All SNPs
0.34256,All SNPs
0.34256,All SNPs
4.9859,All SNPs
1.2667,All SNPs
1.2667,All SNPs
1.2667,All SNPs
1.2667,All SNPs
5.8972,All SNPs
1.1204,All SNPs
1.1204,All SNPs
1.1204,All SNPs
1.1204,All SNPs
1.1204,All SNPs
1.1204,All SNPs
1.1204,All SNPs
1.1204,All SNPs
1.1204,All SNPs
7.0674,All SNPs
7.0674,All SNPs
7.0674,All SNPs
0.42343,All SNPs
0.543,All SNPs
5.1963,All SNPs
5.1963,All SNPs
0.88397,All SNPs
0.88397,All SNPs
0.88397,All SNPs
6.3742,All SNPs
6.3742,All SNPs
6.3742,All SNPs
6.3742,All SNPs
0.95806,All SNPs
4.6641,All SNPs
4.6641,All SNPs
0.91188,All SNPs
1.3001,All SNPs
1.3001,All SNPs
1.3001,All SNPs
5.0177,All SNPs
0.59717,All SNPs
0.59717,All SNPs
0.59717,All SNPs
0.59717,All SNPs
0.59717,All SNPs
0.59717,All SNPs
0.59717,All SNPs
0.59717,All SNPs
4.3791,All SNPs
4.3791,All SNPs
4.3791,All SNPs
4.0566,All SNPs
5.1928,All SNPs
0.59351,All SNPs
0.59351,All SNPs
0.59351,All SNPs
0.59351,All SNPs
0.59351,All SNPs
4.4316,All SNPs
3.9319,All SNPs
1.3191,All SNPs
4.0529,All SNPs
4.0529,All SNPs
4.0529,All SNPs
4.0529,All SNPs
4.0529,All SNPs
4.0529,All SNPs
1.3024,All SNPs
4.032,All SNPs
4.032,All SNPs
4.032,All SNPs
4.032,All SNPs
4.032,All SNPs
4.032,All SNPs
4.032,All SNPs
4.032,All SNPs
4.032,All SNPs
4.032,All SNPs
0.35241,All SNPs
3.9013,All SNPs
4.6487,All SNPs
3.9253,All SNPs
3.9253,All SNPs
3.9253,All SNPs
3.9253,All SNPs
3.9253,All SNPs
3.9253,All SNPs
3.9253,All SNPs
3.9253,All SNPs
3.9253,All SNPs
4.1842,All SNPs
1.3015,All SNPs
1.3015,All SNPs
1.3015,All SNPs
5.105,All SNPs
1.2614,All SNPs
1.2614,All SNPs
3.544,All SNPs
7.2374,All SNPs
0.4744,All SNPs
0.4744,All SNPs
0.4744,All SNPs
0.4744,All SNPs
0.4744,All SNPs
0.4744,All SNPs
0.4744,All SNPs
0.093572,All SNPs
0.093572,All SNPs
0.093572,All SNPs
0.093572,All SNPs
0.093572,All SNPs
0.093572,All SNPs
4.241,All SNPs
4.241,All SNPs
6.526,All SNPs
0.94263,All SNPs
0.94263,All SNPs
0.94263,All SNPs
0.94263,All SNPs
4.9723,All SNPs
4.9723,All SNPs
1.033,All SNPs
1.033,All SNPs
0.9904,All SNPs
0.9904,All SNPs
0.9904,All SNPs
0.9904,All SNPs
0.9904,All SNPs
0.9904,All SNPs
0.94426,All SNPs
0.94426,All SNPs
0.94426,All SNPs
0.94426,All SNPs
0.94426,All SNPs
5.2045,All SNPs
1.0494,All SNPs
1.2794,All SNPs
1.2794,All SNPs
5.756,All SNPs
5.756,All SNPs
5.756,All SNPs
5.756,All SNPs
5.756,All SNPs
1.3487,All SNPs
1.3487,All SNPs
1.3487,All SNPs
1.3487,All SNPs
1.3487,All SNPs
4.5494,All SNPs
3.4771,All SNPs
3.4771,All SNPs
3.4771,All SNPs
3.4771,All SNPs
3.4771,All SNPs
3.4771,All SNPs
3.4771,All SNPs
4.6527,All SNPs
1.2638,All SNPs
1.2638,All SNPs
1.2638,All SNPs
1.2638,All SNPs
1.2638,All SNPs
1.2638,All SNPs
0.71153,All SNPs
4.415,All SNPs
1.2353,All SNPs
1.2353,All SNPs
1.2353,All SNPs
1.2353,All SNPs
1.2353,All SNPs
1.2353,All SNPs
1.2353,All SNPs
1.2353,All SNPs
1.2353,All SNPs
1.2353,All SNPs
1.2353,All SNPs
0.058131,All SNPs
6.106,All SNPs
0.46369,All SNPs
0.46369,All SNPs
3.8336,All SNPs
3.8336,All SNPs
3.8336,All SNPs
3.8336,All SNPs
3.8336,All SNPs
0.39868,All SNPs
0.39868,All SNPs
0.39868,All SNPs
0.94025,All SNPs
0.94025,All SNPs
0.94025,All SNPs
0.94025,All SNPs
3.8794,All SNPs
3.8794,All SNPs
3.8794,All SNPs
3.8794,All SNPs
3.8794,All SNPs
3.8794,All SNPs
3.8794,All SNPs
3.8794,All SNPs
3.8794,All SNPs
3.8794,All SNPs
9.5797,All SNPs
9.5797,All SNPs
9.5797,All SNPs
9.5797,All SNPs
9.5797,All SNPs
9.5797,All SNPs
1.0726,All SNPs
1.1528,All SNPs
0.56988,All SNPs
0.56988,All SNPs
0.56988,All SNPs
0.56988,All SNPs
0.56988,All SNPs
0.13367,All SNPs
7.4771,All SNPs
7.4771,All SNPs
4.2702,All SNPs
4.2702,All SNPs
0.69985,All SNPs
0.69985,All SNPs
0.69985,All SNPs
0.69985,All SNPs
0.69985,All SNPs
0.69985,All SNPs
0.69985,All SNPs
0.96601,All SNPs
0.96601,All SNPs
0.96601,All SNPs
0.96601,All SNPs
0.96601,All SNPs
0.96601,All SNPs
0.96601,All SNPs
0.96601,All SNPs
0.96601,All SNPs
0.96601,All SNPs
6.9111,All SNPs
6.9111,All SNPs
6.9111,All SNPs
6.9111,All SNPs
6.9111,All SNPs
6.9111,All SNPs
6.9111,All SNPs
6.9111,All SNPs
6.9111,All SNPs
6.9111,All SNPs
6.9111,All SNPs
0.19825,All SNPs
0.19825,All SNPs
0.19825,All SNPs
0.19825,All SNPs
0.19825,All SNPs
0.19825,All SNPs
0.19825,All SNPs
1.0415,All SNPs
0.74772,All SNPs
0.4687,All SNPs
1.08,All SNPs
1.08,All SNPs
1.2778,All SNPs
1.2567,All SNPs
1.2567,All SNPs
5.7216,All SNPs
5.7216,All SNPs
1.1433,All SNPs
1.0029,All SNPs
1.0029,All SNPs
1.0029,All SNPs
3.8491,All SNPs
3.8491,All SNPs
3.8491,All SNPs
3.8491,All SNPs
3.8491,All SNPs
1.0077,All SNPs
0.061894,All SNPs
0.061894,All SNPs
1.167,All SNPs
1.167,All SNPs
1.0569,All SNPs
1.0569,All SNPs
5.4731,All SNPs
5.4731,All SNPs
3.3783,All SNPs
3.3783,All SNPs
3.3783,All SNPs
3.3783,All SNPs
3.3783,All SNPs
3.3783,All SNPs
3.3783,All SNPs
3.3783,All SNPs
3.3783,All SNPs
3.3783,All SNPs
3.3783,All SNPs
3.3783,All SNPs
3.3783,All SNPs
3.3783,All SNPs
3.3783,All SNPs
1.2462,All SNPs
1.0217,All SNPs
1.0217,All SNPs
5.7081,All SNPs
4.6282,All SNPs
4.6282,All SNPs
4.6282,All SNPs
4.6282,All SNPs
4.6282,All SNPs
4.6282,All SNPs
4.6282,All SNPs
0.39303,All SNPs
0.39303,All SNPs
0.39303,All SNPs
0.39303,All SNPs
0.39303,All SNPs
0.39303,All SNPs
0.39303,All SNPs
0.39303,All SNPs
0.39303,All SNPs
0.39303,All SNPs
0.88805,All SNPs
0.10009,All SNPs
0.10009,All SNPs
0.10009,All SNPs
0.10009,All SNPs
0.10009,All SNPs
1.0685,All SNPs
0.78921,All SNPs
0.69376,All SNPs
5.1034,All SNPs
5.1034,All SNPs
3.6485,All SNPs
0.44295,All SNPs
0.44295,All SNPs
0.44295,All SNPs
0.44295,All SNPs
0.44295,All SNPs
0.86688,All SNPs
1.2023,All SNPs
1.2023,All SNPs
0.69613,All SNPs
0.081685,All SNPs
0.081685,All SNPs
4.0382,All SNPs
4.0382,All SNPs
4.0382,All SNPs
4.0382,All SNPs
4.0382,All SNPs
4.0382,All SNPs
4.0382,All SNPs
5.4608,All SNPs
3.838,All SNPs
0.46488,All SNPs
0.46488,All SNPs
3.8577,All SNPs
7.6955,All SNPs
7.6955,All SNPs
7.6955,All SNPs
7.6955,All SNPs
7.6955,All SNPs
7.6955,All SNPs
7.6955,All SNPs
7.6955,All SNPs
7.6955,All SNPs
7.6955,All SNPs
7.6955,All SNPs
7.6955,All SNPs
7.6955,All SNPs
7.6955,All SNPs
7.6955,All SNPs
7.6955,All SNPs
7.6955,All SNPs
0.70819,All SNPs
0.70819,All SNPs
0.70819,All SNPs
0.70819,All SNPs
0.70819,All SNPs
0.70819,All SNPs
0.70819,All SNPs
0.70819,All SNPs
0.70819,All SNPs
0.70819,All SNPs
0.70819,All SNPs
0.70819,All SNPs
0.91863,All SNPs
0.91863,All SNPs
0.91863,All SNPs
0.91863,All SNPs
0.91863,All SNPs
0.91863,All SNPs
0.91863,All SNPs
0.91863,All SNPs
0.91863,All SNPs
5.5549,All SNPs
5.8435,All SNPs
5.8435,All SNPs
0.012975,All SNPs
0.84372,All SNPs
0.84372,All SNPs
0.84372,All SNPs
1.1716,All SNPs
0.14782,All SNPs
3.414,All SNPs
4.4867,All SNPs
4.4867,All SNPs
4.4867,All SNPs
4.4867,All SNPs
4.4867,All SNPs
4.4867,All SNPs
0.64584,All SNPs
0.64584,All SNPs
0.64584,All SNPs
3.5964,All SNPs
3.5964,All SNPs
3.5964,All SNPs
3.5964,All SNPs
3.5964,All SNPs
4.1484,All SNPs
4.1484,All SNPs
4.1484,All SNPs
4.1484,All SNPs
4.1484,All SNPs
4.1484,All SNPs
4.1484,All SNPs
4.1484,All SNPs
4.1484,All SNPs
4.1484,All SNPs
4.1484,All SNPs
4.1484,All SNPs
4.1484,All SNPs
4.1484,All SNPs
4.1484,All SNPs
4.1484,All SNPs
4.1484,All SNPs
4.1484,All SNPs
1.3183,All SNPs
1.3183,All SNPs
4.699,All SNPs
4.699,All SNPs
4.699,All SNPs
4.699,All SNPs
4.699,All SNPs
4.699,All SNPs
4.699,All SNPs
1.0046,All SNPs
1.0046,All SNPs
1.0046,All SNPs
1.0046,All SNPs
1.0046,All SNPs
5.712,All SNPs
5.712,All SNPs
3.4058,All SNPs
3.4058,All SNPs
3.4058,All SNPs
8.3322,All SNPs
8.3322,All SNPs
0.72763,All SNPs
0.72763,All SNPs
0.72763,All SNPs
0.72763,All SNPs
0.72763,All SNPs
0.72763,All SNPs
0.72763,All SNPs
0.72763,All SNPs
0.72763,All SNPs
0.72763,All SNPs
0.72763,All SNPs
0.72763,All SNPs
0.72763,All SNPs
0.72763,All SNPs
0.72763,All SNPs
0.72763,All SNPs
0.72763,All SNPs
0.72763,All SNPs
0.72763,All SNPs
0.72763,All SNPs
0.72763,All SNPs
0.72763,All SNPs
0.72763,All SNPs
0.72763,All SNPs
0.72763,All SNPs
0.72763,All SNPs
0.72763,All SNPs
0.72763,All SNPs
0.72763,All SNPs
0.72763,All SNPs
0.72763,All SNPs
0.72763,All SNPs
0.72763,All SNPs
0.72763,All SNPs
0.72763,All SNPs
0.72763,All SNPs
5.6771,All SNPs
5.6771,All SNPs
1.1377,All SNPs
1.091,All SNPs
1.091,All SNPs
1.091,All SNPs
0.55672,All SNPs
0.55672,All SNPs
0.55672,All SNPs
0.55672,All SNPs
0.96169,All SNPs
0.28033,All SNPs
1.3298,All SNPs
4.8228,All SNPs
8.1453,All SNPs
8.1453,All SNPs
1.3424,All SNPs
1.3424,All SNPs
1.0675,All SNPs
1.0675,All SNPs
1.0675,All SNPs
1.0675,All SNPs
5.1197,All SNPs
5.1197,All SNPs
5.1197,All SNPs
5.1197,All SNPs
5.1197,All SNPs
5.1197,All SNPs
5.1197,All SNPs
5.1197,All SNPs
5.1197,All SNPs
5.1197,All SNPs
5.1197,All SNPs
5.1197,All SNPs
5.1197,All SNPs
5.1197,All SNPs
5.1197,All SNPs
5.1197,All SNPs
5.1197,All SNPs
1.3036,All SNPs
4.7411,All SNPs
4.7411,All SNPs
5.331,All SNPs
5.331,All SNPs
5.331,All SNPs
1.0275,All SNPs
6.3171,All SNPs
4.0903,All SNPs
0.84894,All SNPs
0.84894,All SNPs
1.3105,All SNPs
3.8627,All SNPs
3.8627,All SNPs
3.8627,All SNPs
3.8627,All SNPs
3.4142,All SNPs
0.10217,All SNPs
5.1786,All SNPs
5.1786,All SNPs
5.1786,All SNPs
5.1786,All SNPs
5.1786,All SNPs
5.1786,All SNPs
5.1786,All SNPs
5.1786,All SNPs
5.1786,All SNPs
5.1786,All SNPs
5.1786,All SNPs
5.1786,All SNPs
5.1786,All SNPs
5.1786,All SNPs
5.1786,All SNPs
1.2203,All SNPs
1.2203,All SNPs
1.2902,All SNPs
1.2902,All SNPs
1.2902,All SNPs
1.2902,All SNPs
1.2902,All SNPs
1.2902,All SNPs
1.2902,All SNPs
1.2902,All SNPs
1.2902,All SNPs
1.2902,All SNPs
1.2902,All SNPs
1.2902,All SNPs
4.3004,All SNPs
4.3004,All SNPs
4.3004,All SNPs
4.3004,All SNPs
4.3004,All SNPs
4.3004,All SNPs
4.3204,All SNPs
4.3204,All SNPs
4.3204,All SNPs
4.0667,All SNPs
4.0667,All SNPs
4.0667,All SNPs
4.0667,All SNPs
4.0667,All SNPs
4.0667,All SNPs
1.0655,All SNPs
1.0655,All SNPs
1.0655,All SNPs
1.0655,All SNPs
1.0655,All SNPs
0.20772,All SNPs
0.20772,All SNPs
6.1717,All SNPs
6.1717,All SNPs
6.1717,All SNPs
6.1717,All SNPs
6.1717,All SNPs
4.272,All SNPs
4.272,All SNPs
4.272,All SNPs
4.272,All SNPs
1.2719,All SNPs
1.2719,All SNPs
3.3921,All SNPs
3.3921,All SNPs
1.1153,All SNPs
4.4528,All SNPs
0.30522,All SNPs
0.29177,All SNPs
0.29177,All SNPs
0.29177,All SNPs
0.29177,All SNPs
0.29177,All SNPs
0.29177,All SNPs
0.29177,All SNPs
0.29177,All SNPs
0.29177,All SNPs
0.29177,All SNPs
0.29177,All SNPs
0.29177,All SNPs
0.29177,All SNPs
0.29177,All SNPs
0.29177,All SNPs
0.29177,All SNPs
0.29177,All SNPs
0.29177,All SNPs
0.29177,All SNPs
0.29177,All SNPs
0.29177,All SNPs
0.29177,All SNPs
0.29177,All SNPs
0.29177,All SNPs
0.29177,All SNPs
0.29177,All SNPs
0.29177,All SNPs
0.29177,All SNPs
0.29177,All SNPs
0.29177,All SNPs
0.29177,All SNPs
0.29177,All SNPs
0.29177,All SNPs
0.29177,All SNPs
0.29177,All SNPs
0.29177,All SNPs
0.29177,All SNPs
0.29177,All SNPs
0.29177,All SNPs
0.29177,All SNPs
0.29177,All SNPs
0.29177,All SNPs
0.29177,All SNPs
0.29177,All SNPs
0.29177,All SNPs
0.29177,All SNPs
0.29177,All SNPs
3.9494,All SNPs
3.9494,All SNPs
3.9494,All SNPs
3.9494,All SNPs
3.9494,All SNPs
3.9494,All SNPs
3.9494,All SNPs
3.9494,All SNPs
3.9494,All SNPs
3.9494,All SNPs
0.82016,All SNPs
0.82016,All SNPs
6.0958,All SNPs
6.0958,All SNPs
6.0958,All SNPs
6.0958,All SNPs
4.51,All SNPs
4.51,All SNPs
4.51,All SNPs
4.51,All SNPs
4.51,All SNPs
7.4703,All SNPs
1.1469,All SNPs
4.1554,All SNPs
4.1554,All SNPs
1.0075,All SNPs
4.666,All SNPs
4.666,All SNPs
4.666,All SNPs
4.666,All SNPs
4.666,All SNPs
4.666,All SNPs
4.666,All SNPs
4.666,All SNPs
1.2017,All SNPs
0.077736,All SNPs
0.55032,All SNPs
1.2182,All SNPs
1.2182,All SNPs
1.2182,All SNPs
5.82,All SNPs
5.82,All SNPs
1.0378,All SNPs
1.0378,All SNPs
1.0378,All SNPs
0.82014,All SNPs
1.025,All SNPs
1.025,All SNPs
1.025,All SNPs
1.025,All SNPs
1.025,All SNPs
0.70967,All SNPs
0.70967,All SNPs
0.70967,All SNPs
0.70967,All SNPs
0.92925,All SNPs
4.1401,All SNPs
4.1401,All SNPs
4.1401,All SNPs
4.1401,All SNPs
4.1401,All SNPs
0.12814,All SNPs
0.054593,All SNPs
0.054593,All SNPs
0.054593,All SNPs
0.054593,All SNPs
0.054593,All SNPs
0.054593,All SNPs
5.9313,All SNPs
7.619,All SNPs
0.79099,All SNPs
0.79099,All SNPs
0.79099,All SNPs
0.79099,All SNPs
0.79099,All SNPs
0.79099,All SNPs
0.79099,All SNPs
0.79099,All SNPs
0.79099,All SNPs
4.3096,All SNPs
0.52048,All SNPs
0.52048,All SNPs
0.52048,All SNPs
0.52048,All SNPs
0.52048,All SNPs
0.52048,All SNPs
0.52048,All SNPs
0.52048,All SNPs
0.52048,All SNPs
0.52048,All SNPs
0.52048,All SNPs
0.52048,All SNPs
0.52048,All SNPs
0.52048,All SNPs
3.8325,All SNPs
5.9641,All SNPs
0.92868,All SNPs
3.9174,All SNPs
0.81946,All SNPs
0.81946,All SNPs
0.81946,All SNPs
0.81946,All SNPs
0.81946,All SNPs
0.81946,All SNPs
0.81946,All SNPs
0.81946,All SNPs
0.81946,All SNPs
0.81946,All SNPs
0.81946,All SNPs
5.2545,All SNPs
5.2545,All SNPs
5.2545,All SNPs
0.84785,All SNPs
0.84785,All SNPs
0.84785,All SNPs
7.3629,All SNPs
4.2792,All SNPs
4.3758,All SNPs
4.3758,All SNPs
1.1283,All SNPs
1.1283,All SNPs
1.1283,All SNPs
1.1283,All SNPs
1.1283,All SNPs
1.1283,All SNPs
3.3847,All SNPs
3.3847,All SNPs
3.3847,All SNPs
3.9086,All SNPs
3.9086,All SNPs
0.71329,All SNPs
0.71329,All SNPs
0.71329,All SNPs
0.89274,All SNPs
0.89274,All SNPs
0.89274,All SNPs
0.89274,All SNPs
0.22324,All SNPs
0.22324,All SNPs
0.22324,All SNPs
0.22324,All SNPs
0.22324,All SNPs
0.22324,All SNPs
0.22324,All SNPs
0.22324,All SNPs
0.22324,All SNPs
0.22324,All SNPs
0.22324,All SNPs
0.74273,All SNPs
0.75915,All SNPs
3.3843,All SNPs
3.3843,All SNPs
3.3843,All SNPs
3.3843,All SNPs
3.3843,All SNPs
3.3843,All SNPs
3.3843,All SNPs
3.3843,All SNPs
3.3843,All SNPs
4.9371,All SNPs
4.9371,All SNPs
4.9371,All SNPs
4.9371,All SNPs
4.9371,All SNPs
4.9371,All SNPs
4.9371,All SNPs
7.9656,All SNPs
0.98642,All SNPs
1.2965,All SNPs
6.086,All SNPs
6.086,All SNPs
4.4852,All SNPs
4.4852,All SNPs
4.4852,All SNPs
4.4852,All SNPs
4.4852,All SNPs
0.87317,All SNPs
4.0525,All SNPs
4.3418,All SNPs
4.3418,All SNPs
4.0353,All SNPs
0.52231,All SNPs
0.8116,All SNPs
0.25997,All SNPs
0.25997,All SNPs
7.2104,All SNPs
1.2669,All SNPs
1.2669,All SNPs
1.115,All SNPs
1.3008,All SNPs
1.3008,All SNPs
1.3008,All SNPs
4.6617,All SNPs
0.67454,All SNPs
0.67454,All SNPs
0.67454,All SNPs
0.67454,All SNPs
0.67454,All SNPs
0.67454,All SNPs
0.67454,All SNPs
0.67454,All SNPs
0.67454,All SNPs
1.0849,All SNPs
5.6111,All SNPs
5.6111,All SNPs
5.6111,All SNPs
5.6111,All SNPs
5.6111,All SNPs
5.6111,All SNPs
5.6111,All SNPs
5.6111,All SNPs
5.4807,All SNPs
5.4807,All SNPs
1.2317,All SNPs
3.8056,All SNPs
3.8056,All SNPs
3.8056,All SNPs
3.8056,All SNPs
3.8056,All SNPs
3.8056,All SNPs
3.8056,All SNPs
0.6495,All SNPs
0.6495,All SNPs
1.3455,All SNPs
1.1861,All SNPs
1.1861,All SNPs
1.1861,All SNPs
6.3814,All SNPs
6.3814,All SNPs
6.3814,All SNPs
6.3814,All SNPs
6.3814,All SNPs
6.3814,All SNPs
6.3814,All SNPs
6.3814,All SNPs
6.3814,All SNPs
6.3814,All SNPs
6.3814,All SNPs
6.3814,All SNPs
4.527,All SNPs
4.527,All SNPs
4.527,All SNPs
4.527,All SNPs
4.527,All SNPs
4.527,All SNPs
4.527,All SNPs
4.527,All SNPs
4.527,All SNPs
0.046043,All SNPs
0.046043,All SNPs
0.046043,All SNPs
0.046043,All SNPs
0.046043,All SNPs
5.0621,All SNPs
5.0621,All SNPs
5.0621,All SNPs
5.0621,All SNPs
5.0621,All SNPs
5.0621,All SNPs
5.0621,All SNPs
5.0621,All SNPs
5.0621,All SNPs
5.0621,All SNPs
5.0621,All SNPs
5.0621,All SNPs
3.8383,All SNPs
3.8383,All SNPs
5.3909,All SNPs
3.3888,All SNPs
4.302,All SNPs
4.4112,All SNPs
5.7967,All SNPs
5.7967,All SNPs
5.7967,All SNPs
5.7967,All SNPs
5.7967,All SNPs
1.2455,All SNPs
0.22644,All SNPs
0.22644,All SNPs
0.22644,All SNPs
4.3845,All SNPs
4.3845,All SNPs
6.1781,All SNPs
1.2142,All SNPs
1.2142,All SNPs
0.49514,All SNPs
0.49514,All SNPs
0.49514,All SNPs
0.42143,All SNPs
3.4816,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
4.6461,All SNPs
0.16224,All SNPs
0.93211,All SNPs
0.094993,All SNPs
1.3517,All SNPs
5.6728,All SNPs
5.6728,All SNPs
5.6728,All SNPs
4.8428,All SNPs
0.66921,All SNPs
0.79371,All SNPs
0.79371,All SNPs
3.6859,All SNPs
1.0811,All SNPs
1.0811,All SNPs
1.0811,All SNPs
1.0811,All SNPs
1.0811,All SNPs
1.0811,All SNPs
1.0811,All SNPs
1.0811,All SNPs
1.0811,All SNPs
1.0811,All SNPs
1.0811,All SNPs
1.0811,All SNPs
1.0811,All SNPs
4.5532,All SNPs
4.5532,All SNPs
1.2987,All SNPs
1.2987,All SNPs
1.1937,All SNPs
1.1937,All SNPs
1.1857,All SNPs
1.1857,All SNPs
1.1857,All SNPs
1.1857,All SNPs
1.1857,All SNPs
1.1857,All SNPs
1.1857,All SNPs
1.1857,All SNPs
1.1857,All SNPs
1.1857,All SNPs
1.1857,All SNPs
1.1857,All SNPs
1.1857,All SNPs
1.1857,All SNPs
1.1857,All SNPs
1.1857,All SNPs
1.1857,All SNPs
1.1857,All SNPs
1.1857,All SNPs
1.1857,All SNPs
1.1857,All SNPs
1.1857,All SNPs
1.1857,All SNPs
1.1857,All SNPs
1.1857,All SNPs
1.1857,All SNPs
1.1857,All SNPs
5.5445,All SNPs
5.5445,All SNPs
0.51803,All SNPs
0.51803,All SNPs
0.51803,All SNPs
0.51803,All SNPs
0.51803,All SNPs
0.51803,All SNPs
0.51803,All SNPs
0.36313,All SNPs
1.2341,All SNPs
1.2341,All SNPs
1.2341,All SNPs
1.2341,All SNPs
1.2341,All SNPs
0.78438,All SNPs
0.78438,All SNPs
6.2515,All SNPs
6.2515,All SNPs
6.2515,All SNPs
6.2515,All SNPs
6.2515,All SNPs
6.2515,All SNPs
6.2515,All SNPs
6.2515,All SNPs
6.2515,All SNPs
6.2515,All SNPs
6.2515,All SNPs
6.2515,All SNPs
6.2515,All SNPs
6.2515,All SNPs
6.2515,All SNPs
6.2515,All SNPs
6.2515,All SNPs
6.2515,All SNPs
6.2515,All SNPs
6.2515,All SNPs
6.2515,All SNPs
6.2515,All SNPs
6.2515,All SNPs
6.2515,All SNPs
6.2515,All SNPs
6.2515,All SNPs
6.2515,All SNPs
6.2515,All SNPs
6.2515,All SNPs
6.2515,All SNPs
6.2515,All SNPs
0.64171,All SNPs
3.4371,All SNPs
3.4371,All SNPs
3.4371,All SNPs
3.4371,All SNPs
3.4371,All SNPs
3.4371,All SNPs
3.4371,All SNPs
3.4371,All SNPs
3.4371,All SNPs
3.4371,All SNPs
3.4371,All SNPs
3.4371,All SNPs
3.4371,All SNPs
3.4371,All SNPs
3.4371,All SNPs
3.4371,All SNPs
3.4371,All SNPs
3.4371,All SNPs
3.4371,All SNPs
3.4371,All SNPs
3.4371,All SNPs
3.4371,All SNPs
3.4371,All SNPs
3.4371,All SNPs
3.4371,All SNPs
3.4814,All SNPs
3.4814,All SNPs
3.4814,All SNPs
3.4814,All SNPs
3.4814,All SNPs
3.4814,All SNPs
1.2894,All SNPs
1.2894,All SNPs
0.76864,All SNPs
0.76864,All SNPs
6.1487,All SNPs
6.1487,All SNPs
6.1487,All SNPs
6.1487,All SNPs
6.1487,All SNPs
6.1487,All SNPs
6.1487,All SNPs
6.1487,All SNPs
3.8867,All SNPs
3.8867,All SNPs
3.8867,All SNPs
3.8867,All SNPs
3.8867,All SNPs
3.8867,All SNPs
3.8867,All SNPs
3.9759,All SNPs
6.5228,All SNPs
6.5228,All SNPs
6.5228,All SNPs
6.5228,All SNPs
6.5228,All SNPs
3.6827,All SNPs
3.6827,All SNPs
0.74268,All SNPs
0.16325,All SNPs
0.16325,All SNPs
4.9875,All SNPs
0.91351,All SNPs
0.91351,All SNPs
4.1012,All SNPs
4.1012,All SNPs
4.1012,All SNPs
4.1012,All SNPs
4.1012,All SNPs
4.1012,All SNPs
4.1012,All SNPs
7.218,All SNPs
7.218,All SNPs
7.218,All SNPs
7.218,All SNPs
7.218,All SNPs
5.679,All SNPs
0.25341,All SNPs
0.25341,All SNPs
0.41951,All SNPs
1.3056,All SNPs
1.3056,All SNPs
1.3056,All SNPs
1.3056,All SNPs
1.1821,All SNPs
1.1821,All SNPs
1.1821,All SNPs
1.1821,All SNPs
1.1821,All SNPs
0.6618,All SNPs
0.6618,All SNPs
5.1018,All SNPs
5.1018,All SNPs
5.1018,All SNPs
5.1018,All SNPs
5.1018,All SNPs
5.1018,All SNPs
5.1018,All SNPs
5.1018,All SNPs
5.1018,All SNPs
5.1018,All SNPs
5.1018,All SNPs
5.1018,All SNPs
5.1018,All SNPs
5.1018,All SNPs
5.1018,All SNPs
5.1018,All SNPs
5.1018,All SNPs
5.1018,All SNPs
5.1018,All SNPs
5.1018,All SNPs
0.92777,All SNPs
0.92777,All SNPs
0.54073,All SNPs
0.54073,All SNPs
0.54073,All SNPs
0.54073,All SNPs
0.54073,All SNPs
4.7939,All SNPs
1.2504,All SNPs
1.2504,All SNPs
1.2175,All SNPs
